src,rel,dst,evidence,value,strength
od_59a0bddd,GOVERNED_BY,rule_cdr_normal,,,strong
od_34e5b871,GOVERNED_BY,rule_cdr_normal,,,strong
od_7cc97014,GOVERNED_BY,rule_cdr_normal,,,strong
od_30fedcf5,GOVERNED_BY,rule_cdr_normal,,,strong
od_206d6d8a,GOVERNED_BY,rule_cdr_normal,,,strong
od_e2f2f759,GOVERNED_BY,rule_cdr_normal,,,strong
od_af4637c5,GOVERNED_BY,rule_cdr_normal,,,strong
od_35c7de51,GOVERNED_BY,rule_cdr_normal,,,strong
od_caaddd97,GOVERNED_BY,rule_cdr_normal,,,strong
od_199c1811,GOVERNED_BY,rule_cdr_normal,,,strong
od_2976cf34,GOVERNED_BY,rule_cdr_normal,,,strong
od_e1ff3a81,GOVERNED_BY,rule_cdr_normal,,,strong
od_00899fce,GOVERNED_BY,rule_cdr_normal,,,strong
od_2c01057c,GOVERNED_BY,rule_cdr_normal,,,strong
od_4c1f93b3,GOVERNED_BY,rule_cdr_normal,,,strong
od_c378df95,GOVERNED_BY,rule_cdr_normal,,,strong
od_3a9cff9b,GOVERNED_BY,rule_cdr_normal,,,strong
od_f141208e,GOVERNED_BY,rule_cdr_normal,,,strong
od_e03cbd9b,GOVERNED_BY,rule_cdr_normal,,,strong
od_8cfeefac,GOVERNED_BY,rule_cdr_normal,,,strong
od_0930362e,GOVERNED_BY,rule_cdr_normal,,,strong
od_d91bf51f,GOVERNED_BY,rule_cdr_normal,,,strong
od_d1e090dc,GOVERNED_BY,rule_cdr_normal,,,strong
od_d7fd6578,GOVERNED_BY,rule_cdr_normal,,,strong
od_0f15dddb,GOVERNED_BY,rule_cdr_normal,,,strong
od_d44901f6,GOVERNED_BY,rule_cdr_normal,,,strong
od_023d8d41,GOVERNED_BY,rule_cdr_normal,,,strong
od_27ab3a33,GOVERNED_BY,rule_cdr_normal,,,strong
od_aec3a7b1,GOVERNED_BY,rule_cdr_normal,,,strong
od_925efea3,GOVERNED_BY,rule_cdr_normal,,,strong
od_afefbf3c,GOVERNED_BY,rule_cdr_normal,,,strong
od_68b67848,GOVERNED_BY,rule_cdr_normal,,,strong
od_5b605f36,GOVERNED_BY,rule_cdr_normal,,,strong
od_8806bae5,GOVERNED_BY,rule_cdr_normal,,,strong
od_68be19c6,GOVERNED_BY,rule_cdr_normal,,,strong
od_946eb502,GOVERNED_BY,rule_cdr_normal,,,strong
od_582a72f1,GOVERNED_BY,rule_cdr_normal,,,strong
od_0fa244a8,GOVERNED_BY,rule_cdr_normal,,,strong
od_4f406645,GOVERNED_BY,rule_cdr_normal,,,strong
od_15ea1b55,GOVERNED_BY,rule_cdr_normal,,,strong
od_b87d4e27,GOVERNED_BY,rule_cdr_normal,,,strong
od_1b1dc4d7,GOVERNED_BY,rule_cdr_normal,,,strong
od_fdee5c44,GOVERNED_BY,rule_cdr_normal,,,strong
od_d77e170f,GOVERNED_BY,rule_cdr_normal,,,strong
od_c1466d43,GOVERNED_BY,rule_cdr_normal,,,strong
od_40bf1959,GOVERNED_BY,rule_cdr_normal,,,strong
od_18224e5b,GOVERNED_BY,rule_cdr_normal,,,strong
od_4d477818,GOVERNED_BY,rule_cdr_normal,,,strong
od_022ade82,GOVERNED_BY,rule_cdr_normal,,,strong
od_7a801194,GOVERNED_BY,rule_cdr_normal,,,strong
od_633d1633,GOVERNED_BY,rule_cdr_normal,,,strong
od_30d99bdc,GOVERNED_BY,rule_cdr_normal,,,strong
od_37fc8147,GOVERNED_BY,rule_cdr_normal,,,strong
od_c32423c4,GOVERNED_BY,rule_cdr_normal,,,strong
od_1a85769a,GOVERNED_BY,rule_cdr_normal,,,strong
od_0c5553cf,GOVERNED_BY,rule_cdr_normal,,,strong
od_d314a969,GOVERNED_BY,rule_cdr_normal,,,strong
od_5a0a22ce,GOVERNED_BY,rule_cdr_normal,,,strong
od_0efe6bfc,GOVERNED_BY,rule_cdr_normal,,,strong
od_1a4cd069,GOVERNED_BY,rule_cdr_normal,,,strong
od_9cb949a1,GOVERNED_BY,rule_cdr_normal,,,strong
od_9052890c,GOVERNED_BY,rule_cdr_normal,,,strong
od_8e959c48,GOVERNED_BY,rule_cdr_normal,,,strong
od_1c627065,GOVERNED_BY,rule_cdr_normal,,,strong
od_26cfcb2f,GOVERNED_BY,rule_cdr_normal,,,strong
od_b7ec7886,GOVERNED_BY,rule_cdr_normal,,,strong
od_50e1308d,GOVERNED_BY,rule_cdr_normal,,,strong
od_79fb484c,GOVERNED_BY,rule_cdr_normal,,,strong
od_f4ec725d,GOVERNED_BY,rule_cdr_normal,,,strong
od_9fac1053,GOVERNED_BY,rule_cdr_normal,,,strong
od_6da56f98,GOVERNED_BY,rule_cdr_normal,,,strong
od_ad04c24c,GOVERNED_BY,rule_cdr_normal,,,strong
od_496e5df7,GOVERNED_BY,rule_cdr_normal,,,strong
od_f459cd0b,GOVERNED_BY,rule_cdr_normal,,,strong
od_711eb99f,GOVERNED_BY,rule_cdr_normal,,,strong
od_da32bff3,GOVERNED_BY,rule_cdr_normal,,,strong
od_81519358,GOVERNED_BY,rule_cdr_normal,,,strong
od_1192b2c5,GOVERNED_BY,rule_cdr_normal,,,strong
od_dfa7a1db,GOVERNED_BY,rule_cdr_normal,,,strong
od_3199417a,GOVERNED_BY,rule_cdr_normal,,,strong
od_6ce4ef9d,GOVERNED_BY,rule_cdr_normal,,,strong
od_a61bc944,GOVERNED_BY,rule_cdr_normal,,,strong
od_07634d05,GOVERNED_BY,rule_cdr_normal,,,strong
od_fcf0f3a2,GOVERNED_BY,rule_cdr_normal,,,strong
od_cf1c3086,GOVERNED_BY,rule_cdr_normal,,,strong
od_f451706e,GOVERNED_BY,rule_cdr_normal,,,strong
od_f211f8c7,GOVERNED_BY,rule_cdr_normal,,,strong
od_dc0ee61c,GOVERNED_BY,rule_cdr_normal,,,strong
od_0bd35ef1,GOVERNED_BY,rule_cdr_normal,,,strong
od_3d077460,GOVERNED_BY,rule_cdr_normal,,,strong
od_179fe1e2,GOVERNED_BY,rule_cdr_normal,,,strong
od_b9f4263d,GOVERNED_BY,rule_cdr_normal,,,strong
od_4858dbb9,GOVERNED_BY,rule_cdr_normal,,,strong
od_0ec14d56,GOVERNED_BY,rule_cdr_normal,,,strong
od_73ce4f4c,GOVERNED_BY,rule_cdr_normal,,,strong
od_c8edbd5f,GOVERNED_BY,rule_cdr_normal,,,strong
od_296a9d79,GOVERNED_BY,rule_cdr_normal,,,strong
od_2d2158db,GOVERNED_BY,rule_cdr_normal,,,strong
od_786b1539,GOVERNED_BY,rule_cdr_normal,,,strong
od_6139c12a,GOVERNED_BY,rule_cdr_normal,,,strong
od_6a5dfb27,GOVERNED_BY,rule_cdr_normal,,,strong
od_0c7ca570,GOVERNED_BY,rule_cdr_normal,,,strong
od_0be597bc,GOVERNED_BY,rule_cdr_normal,,,strong
od_15c57c1e,GOVERNED_BY,rule_cdr_normal,,,strong
od_9e681894,GOVERNED_BY,rule_cdr_normal,,,strong
od_bec086bf,GOVERNED_BY,rule_cdr_normal,,,strong
od_35a6ee50,GOVERNED_BY,rule_cdr_normal,,,strong
od_629d9753,GOVERNED_BY,rule_cdr_normal,,,strong
od_8182aca3,GOVERNED_BY,rule_cdr_normal,,,strong
od_2e25d999,GOVERNED_BY,rule_cdr_normal,,,strong
od_1c7bbb69,GOVERNED_BY,rule_cdr_normal,,,strong
od_a2765fbf,GOVERNED_BY,rule_cdr_normal,,,strong
od_a78e3ccb,GOVERNED_BY,rule_cdr_normal,,,strong
od_5894e65d,GOVERNED_BY,rule_cdr_normal,,,strong
od_73d58611,GOVERNED_BY,rule_cdr_normal,,,strong
od_f41224d0,GOVERNED_BY,rule_cdr_normal,,,strong
od_30cb633c,GOVERNED_BY,rule_cdr_normal,,,strong
od_9be9c82f,GOVERNED_BY,rule_cdr_normal,,,strong
od_78616625,GOVERNED_BY,rule_cdr_normal,,,strong
od_0e925e18,GOVERNED_BY,rule_cdr_normal,,,strong
od_bf43c9c3,GOVERNED_BY,rule_cdr_normal,,,strong
od_8ba8cb18,GOVERNED_BY,rule_cdr_normal,,,strong
od_768c1e71,GOVERNED_BY,rule_cdr_normal,,,strong
od_f01891f1,GOVERNED_BY,rule_cdr_normal,,,strong
od_357054df,GOVERNED_BY,rule_cdr_normal,,,strong
od_b4b1ac17,GOVERNED_BY,rule_cdr_normal,,,strong
od_50845028,GOVERNED_BY,rule_cdr_normal,,,strong
od_1be2fcb5,GOVERNED_BY,rule_cdr_normal,,,strong
od_4f24c37f,GOVERNED_BY,rule_cdr_normal,,,strong
od_7adb7902,GOVERNED_BY,rule_cdr_normal,,,strong
od_211d93b3,GOVERNED_BY,rule_cdr_normal,,,strong
od_ab853103,GOVERNED_BY,rule_cdr_normal,,,strong
od_b403084a,GOVERNED_BY,rule_cdr_normal,,,strong
od_39231173,GOVERNED_BY,rule_cdr_normal,,,strong
od_57627ac7,GOVERNED_BY,rule_cdr_normal,,,strong
od_d8fee5d8,GOVERNED_BY,rule_cdr_normal,,,strong
od_b03c3850,GOVERNED_BY,rule_cdr_normal,,,strong
od_dbf1dc10,GOVERNED_BY,rule_cdr_normal,,,strong
od_de841bf0,GOVERNED_BY,rule_cdr_normal,,,strong
od_e7374a94,GOVERNED_BY,rule_cdr_normal,,,strong
od_f5711643,GOVERNED_BY,rule_cdr_normal,,,strong
od_ac9bf7c8,GOVERNED_BY,rule_cdr_normal,,,strong
od_96012a0c,GOVERNED_BY,rule_cdr_normal,,,strong
od_d8002913,GOVERNED_BY,rule_cdr_normal,,,strong
od_6deb5b48,GOVERNED_BY,rule_cdr_normal,,,strong
od_756e84d7,GOVERNED_BY,rule_cdr_normal,,,strong
od_cae1978f,GOVERNED_BY,rule_cdr_normal,,,strong
od_ef06aa36,GOVERNED_BY,rule_cdr_normal,,,strong
od_323de638,GOVERNED_BY,rule_cdr_normal,,,strong
od_6b4d1b8d,GOVERNED_BY,rule_cdr_normal,,,strong
od_4111f5ca,GOVERNED_BY,rule_cdr_normal,,,strong
od_d69c4354,GOVERNED_BY,rule_cdr_normal,,,strong
od_aade1038,GOVERNED_BY,rule_cdr_normal,,,strong
od_4cce7c2d,GOVERNED_BY,rule_cdr_normal,,,strong
od_b85acdac,GOVERNED_BY,rule_cdr_normal,,,strong
od_70b11084,GOVERNED_BY,rule_cdr_normal,,,strong
od_5f0b06ee,GOVERNED_BY,rule_cdr_normal,,,strong
od_36643cb3,GOVERNED_BY,rule_cdr_normal,,,strong
od_3689e6d8,GOVERNED_BY,rule_cdr_normal,,,strong
od_ed52db7b,GOVERNED_BY,rule_cdr_normal,,,strong
od_912d0945,GOVERNED_BY,rule_cdr_normal,,,strong
od_651b4a72,GOVERNED_BY,rule_cdr_normal,,,strong
od_a3df15bb,GOVERNED_BY,rule_cdr_normal,,,strong
od_7d5e146f,GOVERNED_BY,rule_cdr_normal,,,strong
od_dc4ed8ad,GOVERNED_BY,rule_cdr_normal,,,strong
od_1be4a08b,GOVERNED_BY,rule_cdr_normal,,,strong
od_8f7ef795,GOVERNED_BY,rule_cdr_normal,,,strong
od_239bac1e,GOVERNED_BY,rule_cdr_normal,,,strong
od_66d521d8,GOVERNED_BY,rule_cdr_normal,,,strong
od_d4c84c83,GOVERNED_BY,rule_cdr_normal,,,strong
od_af5d882e,GOVERNED_BY,rule_cdr_normal,,,strong
od_80dda43f,GOVERNED_BY,rule_cdr_normal,,,strong
od_58fd2ed2,GOVERNED_BY,rule_cdr_normal,,,strong
od_d29e3119,GOVERNED_BY,rule_cdr_normal,,,strong
od_3f6b23f9,GOVERNED_BY,rule_cdr_normal,,,strong
od_781fe0b3,GOVERNED_BY,rule_cdr_normal,,,strong
od_59d0a31b,GOVERNED_BY,rule_cdr_normal,,,strong
od_928b4f83,GOVERNED_BY,rule_cdr_normal,,,strong
od_7bf77a46,GOVERNED_BY,rule_cdr_normal,,,strong
od_2a453223,GOVERNED_BY,rule_cdr_normal,,,strong
od_39b5f25b,GOVERNED_BY,rule_cdr_normal,,,strong
od_1e7e29fd,GOVERNED_BY,rule_cdr_normal,,,strong
od_e5e6e963,GOVERNED_BY,rule_cdr_normal,,,strong
od_62677195,GOVERNED_BY,rule_cdr_normal,,,strong
od_514b1860,GOVERNED_BY,rule_cdr_normal,,,strong
od_446aabc3,GOVERNED_BY,rule_cdr_normal,,,strong
od_518ad167,GOVERNED_BY,rule_cdr_normal,,,strong
od_520c7d5b,GOVERNED_BY,rule_cdr_normal,,,strong
od_fcbc1f3a,GOVERNED_BY,rule_cdr_normal,,,strong
od_e12a6110,GOVERNED_BY,rule_cdr_normal,,,strong
od_f4ddb76e,GOVERNED_BY,rule_cdr_normal,,,strong
od_4bb9dc74,GOVERNED_BY,rule_cdr_normal,,,strong
od_78f7defe,GOVERNED_BY,rule_cdr_normal,,,strong
od_ba839ced,GOVERNED_BY,rule_cdr_normal,,,strong
od_92a71194,GOVERNED_BY,rule_cdr_normal,,,strong
od_cd3ab84d,GOVERNED_BY,rule_cdr_normal,,,strong
od_6e214097,GOVERNED_BY,rule_cdr_normal,,,strong
od_0ad96184,GOVERNED_BY,rule_cdr_normal,,,strong
od_169e2503,GOVERNED_BY,rule_cdr_normal,,,strong
od_189ec87f,GOVERNED_BY,rule_cdr_normal,,,strong
od_0ac8e347,GOVERNED_BY,rule_cdr_normal,,,strong
od_49372eb7,GOVERNED_BY,rule_cdr_normal,,,strong
od_7fa8111a,GOVERNED_BY,rule_cdr_normal,,,strong
od_0a0fc9e5,GOVERNED_BY,rule_cdr_normal,,,strong
od_8269225f,GOVERNED_BY,rule_cdr_normal,,,strong
od_b6fe62c3,GOVERNED_BY,rule_cdr_normal,,,strong
od_06316208,GOVERNED_BY,rule_cdr_normal,,,strong
od_5de57456,GOVERNED_BY,rule_cdr_normal,,,strong
od_08fbd285,GOVERNED_BY,rule_cdr_normal,,,strong
od_4528f305,GOVERNED_BY,rule_cdr_normal,,,strong
od_4adc867d,GOVERNED_BY,rule_cdr_normal,,,strong
od_1d1dffc7,GOVERNED_BY,rule_cdr_normal,,,strong
od_3be3757b,GOVERNED_BY,rule_cdr_normal,,,strong
od_582745f2,GOVERNED_BY,rule_cdr_normal,,,strong
od_9a13317e,GOVERNED_BY,rule_cdr_normal,,,strong
od_5a056ae4,GOVERNED_BY,rule_cdr_normal,,,strong
od_4f630a59,GOVERNED_BY,rule_cdr_normal,,,strong
od_f3998845,GOVERNED_BY,rule_cdr_normal,,,strong
od_951ea987,GOVERNED_BY,rule_cdr_normal,,,strong
od_95099d04,GOVERNED_BY,rule_cdr_normal,,,strong
od_924bd04d,GOVERNED_BY,rule_cdr_normal,,,strong
od_5122621e,GOVERNED_BY,rule_cdr_normal,,,strong
od_8bad282f,GOVERNED_BY,rule_cdr_normal,,,strong
od_ce95e77a,GOVERNED_BY,rule_cdr_normal,,,strong
od_e0a4648c,GOVERNED_BY,rule_cdr_normal,,,strong
od_9c24a484,GOVERNED_BY,rule_cdr_normal,,,strong
od_2f16d68d,GOVERNED_BY,rule_cdr_normal,,,strong
od_0b6efb3f,GOVERNED_BY,rule_cdr_normal,,,strong
od_cafc2521,GOVERNED_BY,rule_cdr_normal,,,strong
od_e25508a4,GOVERNED_BY,rule_cdr_normal,,,strong
od_01f6545f,GOVERNED_BY,rule_cdr_normal,,,strong
od_70b26fd9,GOVERNED_BY,rule_cdr_normal,,,strong
od_8dab98cc,GOVERNED_BY,rule_cdr_normal,,,strong
od_3875d7fd,GOVERNED_BY,rule_cdr_normal,,,strong
od_96f865f4,GOVERNED_BY,rule_cdr_normal,,,strong
od_de4b93d8,GOVERNED_BY,rule_cdr_normal,,,strong
od_402f5f89,GOVERNED_BY,rule_cdr_normal,,,strong
od_95107143,GOVERNED_BY,rule_cdr_normal,,,strong
od_d64816fb,GOVERNED_BY,rule_cdr_normal,,,strong
od_98bfc4fa,GOVERNED_BY,rule_cdr_normal,,,strong
od_251ec1d9,GOVERNED_BY,rule_cdr_normal,,,strong
od_a2ad8713,GOVERNED_BY,rule_cdr_normal,,,strong
od_23fa697e,GOVERNED_BY,rule_cdr_normal,,,strong
od_37b0f98f,GOVERNED_BY,rule_cdr_normal,,,strong
od_b4f07026,GOVERNED_BY,rule_cdr_normal,,,strong
od_0076184b,GOVERNED_BY,rule_cdr_normal,,,strong
od_f521a4e3,GOVERNED_BY,rule_cdr_normal,,,strong
od_9000e3c8,GOVERNED_BY,rule_cdr_normal,,,strong
od_abb473f2,GOVERNED_BY,rule_cdr_normal,,,strong
od_302f2cb5,GOVERNED_BY,rule_cdr_normal,,,strong
od_de78a6a4,GOVERNED_BY,rule_cdr_normal,,,strong
od_d942a4a3,GOVERNED_BY,rule_cdr_normal,,,strong
od_b14c338e,GOVERNED_BY,rule_cdr_normal,,,strong
od_5b5b95bd,GOVERNED_BY,rule_cdr_normal,,,strong
od_35dd2d20,GOVERNED_BY,rule_cdr_normal,,,strong
od_59036e90,GOVERNED_BY,rule_cdr_normal,,,strong
od_7c893a32,GOVERNED_BY,rule_cdr_normal,,,strong
od_571ca8d1,GOVERNED_BY,rule_cdr_normal,,,strong
od_a6b8ec92,GOVERNED_BY,rule_cdr_normal,,,strong
od_934e5c40,GOVERNED_BY,rule_cdr_normal,,,strong
od_6fa0a9dc,GOVERNED_BY,rule_cdr_normal,,,strong
od_98c04870,GOVERNED_BY,rule_cdr_normal,,,strong
od_1d9278e7,GOVERNED_BY,rule_cdr_normal,,,strong
od_fbcbbaf1,GOVERNED_BY,rule_cdr_normal,,,strong
od_00ef0999,GOVERNED_BY,rule_cdr_normal,,,strong
od_c03e5fd2,GOVERNED_BY,rule_cdr_normal,,,strong
od_481f8aba,GOVERNED_BY,rule_cdr_normal,,,strong
od_a312bb72,GOVERNED_BY,rule_cdr_normal,,,strong
od_5f8f2f94,GOVERNED_BY,rule_cdr_normal,,,strong
od_a0bdb035,GOVERNED_BY,rule_cdr_normal,,,strong
od_5dddca86,GOVERNED_BY,rule_cdr_normal,,,strong
od_b70985b2,GOVERNED_BY,rule_cdr_normal,,,strong
od_0bff7aa4,GOVERNED_BY,rule_cdr_normal,,,strong
od_1d849668,GOVERNED_BY,rule_cdr_normal,,,strong
od_872b3bc2,GOVERNED_BY,rule_cdr_normal,,,strong
od_1775e0c8,GOVERNED_BY,rule_cdr_normal,,,strong
od_947a6308,GOVERNED_BY,rule_cdr_normal,,,strong
od_7a907cea,GOVERNED_BY,rule_cdr_normal,,,strong
od_6f92a96d,GOVERNED_BY,rule_cdr_normal,,,strong
od_4c07a2c8,GOVERNED_BY,rule_cdr_normal,,,strong
od_ffa4fccf,GOVERNED_BY,rule_cdr_normal,,,strong
od_709500dc,GOVERNED_BY,rule_cdr_normal,,,strong
od_9626f90a,GOVERNED_BY,rule_cdr_normal,,,strong
od_d52cf585,GOVERNED_BY,rule_cdr_normal,,,strong
od_7dfd6458,GOVERNED_BY,rule_cdr_normal,,,strong
od_c144427d,GOVERNED_BY,rule_cdr_normal,,,strong
od_ca0312cc,GOVERNED_BY,rule_cdr_normal,,,strong
od_36f03ddf,GOVERNED_BY,rule_cdr_normal,,,strong
od_7cb476eb,GOVERNED_BY,rule_cdr_normal,,,strong
od_5ec5eced,GOVERNED_BY,rule_cdr_normal,,,strong
od_c4a54b8a,GOVERNED_BY,rule_cdr_normal,,,strong
od_b97e2cbe,GOVERNED_BY,rule_cdr_normal,,,strong
od_f1dd4038,GOVERNED_BY,rule_cdr_normal,,,strong
od_58a59792,GOVERNED_BY,rule_cdr_normal,,,strong
od_9a2ca6a3,GOVERNED_BY,rule_cdr_normal,,,strong
od_5ed6aef6,GOVERNED_BY,rule_cdr_normal,,,strong
od_3ff17f2f,GOVERNED_BY,rule_cdr_normal,,,strong
od_6315fb85,GOVERNED_BY,rule_cdr_normal,,,strong
od_b935607f,GOVERNED_BY,rule_cdr_normal,,,strong
od_3c7c4cf8,GOVERNED_BY,rule_cdr_normal,,,strong
od_ec74a860,GOVERNED_BY,rule_cdr_normal,,,strong
od_f4c7e01e,GOVERNED_BY,rule_cdr_normal,,,strong
od_aa08ad2c,GOVERNED_BY,rule_cdr_normal,,,strong
od_205026f5,GOVERNED_BY,rule_cdr_normal,,,strong
od_99621ab6,GOVERNED_BY,rule_cdr_normal,,,strong
od_f52ab298,GOVERNED_BY,rule_cdr_normal,,,strong
od_54cf10c4,GOVERNED_BY,rule_cdr_normal,,,strong
od_be789447,GOVERNED_BY,rule_cdr_normal,,,strong
od_6109e6c3,GOVERNED_BY,rule_cdr_normal,,,strong
od_4f9d263f,GOVERNED_BY,rule_cdr_normal,,,strong
od_9f83ee44,GOVERNED_BY,rule_cdr_normal,,,strong
od_e9ce3eb5,GOVERNED_BY,rule_cdr_normal,,,strong
od_94ecc9d6,GOVERNED_BY,rule_cdr_normal,,,strong
od_227563d5,GOVERNED_BY,rule_cdr_normal,,,strong
od_32462243,GOVERNED_BY,rule_cdr_normal,,,strong
od_528d33a6,GOVERNED_BY,rule_cdr_normal,,,strong
od_28854399,GOVERNED_BY,rule_cdr_normal,,,strong
od_25fe61a8,GOVERNED_BY,rule_cdr_normal,,,strong
od_746ec47f,GOVERNED_BY,rule_cdr_normal,,,strong
od_383f26f8,GOVERNED_BY,rule_cdr_normal,,,strong
od_e9e16697,GOVERNED_BY,rule_cdr_normal,,,strong
od_fa537fbf,GOVERNED_BY,rule_cdr_normal,,,strong
od_482d68f6,GOVERNED_BY,rule_cdr_normal,,,strong
od_c8af9d21,GOVERNED_BY,rule_cdr_normal,,,strong
od_bc286849,GOVERNED_BY,rule_cdr_normal,,,strong
od_7f1c230c,GOVERNED_BY,rule_cdr_normal,,,strong
od_217b92f9,GOVERNED_BY,rule_cdr_normal,,,strong
od_2c7e7323,GOVERNED_BY,rule_cdr_normal,,,strong
od_bb37f2ee,GOVERNED_BY,rule_cdr_normal,,,strong
od_a4fe9715,GOVERNED_BY,rule_cdr_normal,,,strong
od_fa95f7b5,GOVERNED_BY,rule_cdr_normal,,,strong
od_34d2f588,GOVERNED_BY,rule_cdr_normal,,,strong
od_6e5952ba,GOVERNED_BY,rule_cdr_normal,,,strong
od_0e1834de,GOVERNED_BY,rule_cdr_normal,,,strong
od_b67ff430,GOVERNED_BY,rule_cdr_normal,,,strong
od_259453cf,GOVERNED_BY,rule_cdr_normal,,,strong
od_49e3c465,GOVERNED_BY,rule_cdr_normal,,,strong
od_5052626e,GOVERNED_BY,rule_cdr_normal,,,strong
od_7566287f,GOVERNED_BY,rule_cdr_normal,,,strong
od_1f270c35,GOVERNED_BY,rule_cdr_normal,,,strong
od_14f67a3e,GOVERNED_BY,rule_cdr_normal,,,strong
od_ff5cef65,GOVERNED_BY,rule_cdr_normal,,,strong
od_ff3e946b,GOVERNED_BY,rule_cdr_normal,,,strong
od_03d17db5,GOVERNED_BY,rule_cdr_normal,,,strong
od_bcc4e966,GOVERNED_BY,rule_cdr_normal,,,strong
od_2bccc2e0,GOVERNED_BY,rule_cdr_normal,,,strong
od_62d25121,GOVERNED_BY,rule_cdr_normal,,,strong
od_398f8f3b,GOVERNED_BY,rule_cdr_normal,,,strong
od_04da41d7,GOVERNED_BY,rule_cdr_normal,,,strong
od_af4e73f6,GOVERNED_BY,rule_cdr_normal,,,strong
od_7ebec389,GOVERNED_BY,rule_cdr_normal,,,strong
od_1841f440,GOVERNED_BY,rule_cdr_normal,,,strong
od_7fe5650e,GOVERNED_BY,rule_cdr_normal,,,strong
od_d1762143,GOVERNED_BY,rule_cdr_normal,,,strong
od_6cf364a6,GOVERNED_BY,rule_cdr_normal,,,strong
od_4aa284c5,GOVERNED_BY,rule_cdr_normal,,,strong
od_ead7cc54,GOVERNED_BY,rule_cdr_normal,,,strong
od_5cb8cac1,GOVERNED_BY,rule_cdr_normal,,,strong
od_162f0bb8,GOVERNED_BY,rule_cdr_normal,,,strong
od_824484e4,GOVERNED_BY,rule_cdr_normal,,,strong
od_607c92a8,GOVERNED_BY,rule_cdr_normal,,,strong
od_846b608b,GOVERNED_BY,rule_cdr_normal,,,strong
od_e248cfae,GOVERNED_BY,rule_cdr_normal,,,strong
od_c473b87c,GOVERNED_BY,rule_cdr_normal,,,strong
od_18a25e82,GOVERNED_BY,rule_cdr_normal,,,strong
od_37b7f089,GOVERNED_BY,rule_cdr_normal,,,strong
od_8879baea,GOVERNED_BY,rule_cdr_normal,,,strong
od_df8e8b9b,GOVERNED_BY,rule_cdr_normal,,,strong
od_b2301d41,GOVERNED_BY,rule_cdr_normal,,,strong
od_0daff466,GOVERNED_BY,rule_cdr_normal,,,strong
od_e35efe21,GOVERNED_BY,rule_cdr_normal,,,strong
od_7a1e5244,GOVERNED_BY,rule_cdr_normal,,,strong
od_9709ec5e,GOVERNED_BY,rule_cdr_normal,,,strong
od_2df9df59,GOVERNED_BY,rule_cdr_normal,,,strong
od_dd90b8b8,GOVERNED_BY,rule_cdr_normal,,,strong
od_2ea2eb14,GOVERNED_BY,rule_cdr_normal,,,strong
od_1f89bf22,GOVERNED_BY,rule_cdr_normal,,,strong
od_9df47979,GOVERNED_BY,rule_cdr_normal,,,strong
od_669e3cd6,GOVERNED_BY,rule_cdr_normal,,,strong
od_dab3c1af,GOVERNED_BY,rule_cdr_normal,,,strong
od_bf4b6801,GOVERNED_BY,rule_cdr_normal,,,strong
od_69dd2cdf,GOVERNED_BY,rule_cdr_normal,,,strong
od_3ea8495a,GOVERNED_BY,rule_cdr_normal,,,strong
od_499db979,GOVERNED_BY,rule_cdr_normal,,,strong
od_761c5563,GOVERNED_BY,rule_cdr_normal,,,strong
od_3b32d618,GOVERNED_BY,rule_cdr_normal,,,strong
od_61d588c7,GOVERNED_BY,rule_cdr_normal,,,strong
od_0c68c994,GOVERNED_BY,rule_cdr_normal,,,strong
od_60ec3a36,GOVERNED_BY,rule_cdr_normal,,,strong
od_f8be5be4,GOVERNED_BY,rule_cdr_normal,,,strong
od_8ef9f23f,GOVERNED_BY,rule_cdr_normal,,,strong
od_e4b3a5af,GOVERNED_BY,rule_cdr_normal,,,strong
od_f4623d1e,GOVERNED_BY,rule_cdr_normal,,,strong
od_9e4328a9,GOVERNED_BY,rule_cdr_normal,,,strong
od_fae59225,GOVERNED_BY,rule_cdr_normal,,,strong
od_cac7a669,GOVERNED_BY,rule_cdr_normal,,,strong
od_e5672c29,GOVERNED_BY,rule_cdr_normal,,,strong
od_256e8437,GOVERNED_BY,rule_cdr_normal,,,strong
od_b79895db,GOVERNED_BY,rule_cdr_normal,,,strong
od_8c5cb8ff,GOVERNED_BY,rule_cdr_normal,,,strong
od_3c668fd3,GOVERNED_BY,rule_cdr_normal,,,strong
od_f51afc29,GOVERNED_BY,rule_cdr_normal,,,strong
od_13d8e0b4,GOVERNED_BY,rule_cdr_normal,,,strong
od_cee8302b,GOVERNED_BY,rule_cdr_normal,,,strong
od_cd8ff0cf,GOVERNED_BY,rule_cdr_normal,,,strong
od_d7647f59,GOVERNED_BY,rule_cdr_normal,,,strong
od_390ddc50,GOVERNED_BY,rule_cdr_normal,,,strong
od_5244fb51,GOVERNED_BY,rule_cdr_normal,,,strong
od_96c413dd,GOVERNED_BY,rule_cdr_normal,,,strong
od_5f1c0c0b,GOVERNED_BY,rule_cdr_normal,,,strong
od_f5c2e202,GOVERNED_BY,rule_cdr_normal,,,strong
od_02eb8478,GOVERNED_BY,rule_cdr_normal,,,strong
od_df2f8b57,GOVERNED_BY,rule_cdr_normal,,,strong
od_dd88e0a1,GOVERNED_BY,rule_cdr_normal,,,strong
od_19caccea,GOVERNED_BY,rule_cdr_normal,,,strong
od_7853a628,GOVERNED_BY,rule_cdr_normal,,,strong
od_1c91396d,GOVERNED_BY,rule_cdr_normal,,,strong
od_6b605777,GOVERNED_BY,rule_cdr_normal,,,strong
